ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri
3803,"Korniss, Péter",,library of congress name authority file,"Korniss, Péter",http://id.loc.gov/authorities/names/n84159614
3809,"Friedman, Ann Marti",,library of congress name authority file,"Friedman, Ann Marti",http://id.loc.gov/authorities/names/n86820057
3816,"Ungers, O. M. (Oswald Mathias)",,library of congress name authority file,"Ungers, O. M. (Oswald Mathias)",http://id.loc.gov/authorities/names/n79060456
3817,"Aymonino, Carlo",,library of congress name authority file,"Aymonino, Carlo",http://id.loc.gov/authorities/names/n80103879
3818,"Krier, Léon",,library of congress name authority file,"Krier, Léon",http://id.loc.gov/authorities/names/n82087005
3819,"Krier, Rob",,library of congress name authority file,"Krier, Rob",http://id.loc.gov/authorities/names/n79132496
3824,"Brus, Günter",,library of congress name authority file,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237
3826,"Kunzelmann, Dieter",,library of congress name authority file,"Kunzelmann, Dieter",http://id.loc.gov/authorities/names/n92080133
3828,"Weibel, Peter",,library of congress name authority file,"Weibel, Peter",http://id.loc.gov/authorities/names/nb2006024797
3830,"Wiener, Oswald",,library of congress name authority file,"Wiener, Oswald",http://id.loc.gov/authorities/names/n86858394
3834,"Stenzel, Hans-Christof",,library of congress name authority file,"Stenzel, Hans-Christof",http://id.loc.gov/authorities/names/nr92042802
3837,"Bezzola, Leonardo",,ingest,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404
3838,"Boersma, Pieter",,ingest,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962
3839,"Burkhard, Balthasar",,ingest,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723
3841,"Eggmann, Verena",,ingest,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693
3845,"Sattmann, Didi, 1951-",,ingest,"Sattmann, Didi, 1951-",http://id.loc.gov/authorities/names/n94123215
3848,"Wehrmann, Erhard, 1930-2004",,ingest,"Wehrmann, Erhard, 1930-2004",http://id.loc.gov/authorities/names/no2006076914
3849,"Andre, Carl, 1935-",,ingest,"Andre, Carl, 1935-",http://id.loc.gov/authorities/names/nr90000138
3850,"Bode, Arnold, 1900-1977",,ingest,"Bode, Arnold, 1900-1977",http://id.loc.gov/authorities/names/nr89009289
3851,"Boltanski, Christian, 1944-",,ingest,"Boltanski, Christian, 1944-",http://id.loc.gov/authorities/names/n84128445
3852,"Brus, Günter",,ingest,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237
3853,"Buren, Daniel",,ingest,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617
3854,"Byars, James Lee",,ingest,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752
3855,"Cragg, Tony, 1949-",,ingest,"Cragg, Tony, 1949-",http://id.loc.gov/authorities/names/n83069375
3856,"Darboven, Hanne",,ingest,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219
3859,"Flavin, Dan, 1933-1996",,ingest,"Flavin, Dan, 1933-1996",http://id.loc.gov/authorities/names/n50003508
3860,"Heizer, Michael, 1944-",,ingest,"Heizer, Michael, 1944-",http://id.loc.gov/authorities/names/n80035215
3861,"Jarry, Alfred, 1873-1907",,ingest,"Jarry, Alfred, 1873-1907",http://id.loc.gov/authorities/names/n79145397
3863,"Judd, Donald, 1928-1994",,ingest,"Judd, Donald, 1928-1994",http://id.loc.gov/authorities/names/n89668022
3866,"Kowalski, Piotr, 1927-2004",,ingest,"Kowalski, Piotr, 1927-2004",http://id.loc.gov/authorities/names/n90671002
3868,"LeWitt, Sol, 1928-2007",,ingest,"LeWitt, Sol, 1928-2007",http://id.loc.gov/authorities/names/n79092583
3869,"Long, Richard, 1945-",,ingest,"Long, Richard, 1945-",http://id.loc.gov/authorities/names/n84090805
3870,"Merz, Mario",,ingest,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075
3871,"Mühl, Otto",,ingest,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687
3872,"Nauman, Bruce, 1941-",,ingest,"Nauman, Bruce, 1941-",http://id.loc.gov/authorities/names/n81035666
3873,"Nitsch, Hermann, 1938-",,ingest,"Nitsch, Hermann, 1938-",http://id.loc.gov/authorities/names/n82113195
3875,"Oppenheim, Meret, 1913-1985",,ingest,"Oppenheim, Meret, 1913-1985",http://id.loc.gov/authorities/names/n82233272
3876,"Picabia, Francis, 1879-1953",,ingest,"Picabia, Francis, 1879-1953",http://id.loc.gov/authorities/names/n50019704
3877,"Polke, Sigmar",,ingest,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244
3878,"Rabinowitch, Royden, 1943-",,ingest,"Rabinowitch, Royden, 1943-",http://id.loc.gov/authorities/names/n85341534
3879,"Roth, Dieter, 1930-1998",,ingest,"Roth, Dieter, 1930-1998",http://id.loc.gov/authorities/names/n50049746
3881,"Rätz, Markus",,ingest,"Rätz, Markus",http://id.loc.gov/authorities/names/n81056832
3882,"Schwitters, Kurt, 1887-1948",,ingest,"Schwitters, Kurt, 1887-1948",http://id.loc.gov/authorities/names/n50003922
3883,"Serra, Richard, 1939-",,ingest,"Serra, Richard, 1939-",http://id.loc.gov/authorities/names/n78026204
3885,"Soto, Jesús Rafael, 1923-2005",,ingest,"Soto, Jesús Rafael, 1923-2005",http://id.loc.gov/authorities/names/n50016479
3888,"Toroni, Niele, 1937-",,ingest,"Toroni, Niele, 1937-",http://id.loc.gov/authorities/names/n78068614
3889,"Tuttle, Richard, 1941-",,ingest,"Tuttle, Richard, 1941-",http://id.loc.gov/authorities/names/n80037972
3890,"Twombly, Cy, 1928-2011",,ingest,"Twombly, Cy, 1928-2011",http://id.loc.gov/authorities/names/n79043986
3891,"Vautier, Ben, 1935-",,ingest,"Vautier, Ben, 1935-",http://id.loc.gov/authorities/names/n50053138
3893,"Rossmann, Zdenĕk",,library of congress name authority file,"Rossmann, Zdenĕk",http://id.loc.gov/authorities/names/nr88003510
3896,"De Domizio Durini, Lucrezia",,library of congress name authority file,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438
3897,"Distel, Herbert",,library of congress name authority file,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798
3901,"Martin, Étienne",,library of congress name authority file,"Martin, Étienne",http://id.loc.gov/authorities/names/n2009000613
3904,"Merz, Marisa",,library of congress name authority file,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330
3906,"Rückriem, Ulrich",,library of congress name authority file,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487
3910,"Badovici, Jean",,library of congress name authority file,"Badovici, Jean",http://id.loc.gov/authorities/names/n88138533
3911,"Gray, Eileen",,library of congress name authority file,"Gray, Eileen",http://id.loc.gov/authorities/names/n2007162910
3914,"Gutiérrez, Electra",,library of congress name authority file,"Gutiérrez, Electra",http://id.loc.gov/authorities/names/n80016707
3915,"Stanford, Derek",,library of congress name authority file,"Stanford, Derek",http://id.loc.gov/authorities/names/n50023250
3916,"Orth, Myra Dickman",,library of congress name authority file,"Orth, Myra Dickman",http://id.loc.gov/authorities/names/nr94034328
3917,"Avril, François",,library of congress name authority file,"Avril, François",http://id.loc.gov/authorities/names/n50029956
3922,"Kargopoulo, Vassilaki",,library of congress name authority file,"Kargopoulo, Vassilaki",http://id.loc.gov/authorities/names/no2004040745
3928,"Nemser, Cindy",,library of congress name authority file,"Nemser, Cindy",http://id.loc.gov/authorities/names/n88243614
3932,"Martin, David C.",,ulan,"Martin, David C.",http://id.loc.gov/authorities/names/n79094258
3933,"Bradshaw, Richard",,local,"Bradshaw, Richard",http://id.loc.gov/authorities/names/n88661415
3937,"Corzo, Miguel Angel",,ingest,"Corzo, Miguel Angel",http://id.loc.gov/authorities/names/n81095212
3939,"Singh, Rani",,local,"Singh, Rani",http://id.loc.gov/authorities/names/n85123751
3941,"Meulen, Jan van der",,library of congress name authority file,"Meulen, Jan van der",http://id.loc.gov/authorities/names/n85075600
3943,"Le Secq, Henri",,library of congress name authority file,"Le Secq, Henri",http://id.loc.gov/authorities/names/nr88008428
3944,"Brower, Martin",,local,"Brower, Martin",http://id.loc.gov/authorities/names/n96052975
3955,"García Cubas, Antonio",,library of congress name authority file,"García Cubas, Antonio",http://id.loc.gov/authorities/names/n84088006
3960,"Delaunay, Sonia",,library of congress name authority file,"Delaunay, Sonia",http://id.loc.gov/authorities/names/n80010306
3961,"Hesse, Eva",,library of congress name authority file,"Hesse, Eva",http://id.loc.gov/authorities/names/n83800512
3964,"Cunningham, Ben",,library of congress name authority file,"Cunningham, Ben",http://id.loc.gov/authorities/names/no2013078132
3965,"Katzen, Lila",,library of congress name authority file,"Katzen, Lila",http://id.loc.gov/authorities/names/n88637095
3970,"Magalhães, Cruz",,library of congress name authority file,"Magalhães, Cruz",http://id.loc.gov/authorities/names/n85261511
3974,"Hammersley, Frederick",,library of congress name authority file,"Hammersley, Frederick",http://id.loc.gov/authorities/names/n2002132122
3978,"Starr, Sandra Leonard",,library of congress name authority file,"Starr, Sandra Leonard",http://id.loc.gov/authorities/names/n82144353
3980,"Alexander, Robert",,local,"Alexander, Robert",http://id.loc.gov/authorities/names/n93041864
3983,"Brown, Joan",,local,"Brown, Joan",http://id.loc.gov/authorities/names/n90603647
3986,"Mason, Fred",,local,"Mason, Fred",http://id.loc.gov/authorities/names/n2019035385
3989,"Leavitt, William",,local,"Leavitt, William",http://id.loc.gov/authorities/names/no93018897
3990,"Sutnar, Ladislav",,library of congress name authority file,"Sutnar, Ladislav",http://id.loc.gov/authorities/names/no90018585
3993,"Jones, Katherine",,,"Jones, Katherine",http://id.loc.gov/authorities/names/nb2002073990
3999,"Hofman, Vlastislav, 1884-1964",,ingest,"Hofman, Vlastislav, 1884-1964",http://id.loc.gov/authorities/names/n84154140
4000,"Pirandello, Luigi, 1867-1936.",,ingest,"Pirandello, Luigi, 1867-1936.",http://id.loc.gov/authorities/names/n79059944
4001,"Bartoš Jan, 1893-1946.",,ingest,"Bartoš Jan, 1893-1946.",http://id.loc.gov/authorities/names/nr91043552
4002,"Čapek, Karel, 1890-1938.",,ingest,"Čapek, Karel, 1890-1938.",http://id.loc.gov/authorities/names/n50035042
4004,"Janák Pavel, 1882-1956.",,ingest,"Janák Pavel, 1882-1956.",http://id.loc.gov/authorities/names/n87908026
4005,"Neumann, S. K. (Stanislav Kostka), 1875-1947.",,ingest,"Neumann, S. K. (Stanislav Kostka), 1875-1947.",http://id.loc.gov/authorities/names/n50004519
4006,"Kubín Otakar, 1883-1969.",,ingest,"Kubín Otakar, 1883-1969.",http://id.loc.gov/authorities/names/n81093722
4007,"Kubišta, Bohumil, 1884-1918.",,ingest,"Kubišta, Bohumil, 1884-1918.",http://id.loc.gov/authorities/names/n85084080
4008,"Simonson, Lee, 1888-1967.",,ingest,"Simonson, Lee, 1888-1967.",http://id.loc.gov/authorities/names/n50026265
4009,"Ponc, Miroslav, 1902-1976.",,ingest,"Ponc, Miroslav, 1902-1976.",http://id.loc.gov/authorities/names/n92026370
4010,"Beeren, Wim",,ingest,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491
4012,"De Domizio Durini, Lucrezia",,ingest,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438
4013,"Distel, Herbert",,ingest,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798
4014,"Ensor, James, 1860-1949",,ingest,"Ensor, James, 1860-1949",http://id.loc.gov/authorities/names/n50082924
4015,"Geluwe, Johan van, 1929-",,ingest,"Geluwe, Johan van, 1929-",http://id.loc.gov/authorities/names/no2001024977
4017,"Kunz, Emma, 1892-1963",,ingest,"Kunz, Emma, 1892-1963",http://id.loc.gov/authorities/names/n94027122
4018,"Lüscher, Ingeborg, 1936-",,ingest,"Lüscher, Ingeborg, 1936-",http://id.loc.gov/authorities/names/n85182092
4019,"Martin, Étienne, 1913-1995",,ingest,"Martin, Étienne, 1913-1995",http://id.loc.gov/authorities/names/n82143866
4020,"Merz, Marisa",,ingest,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330
4021,"Rhoades, Jason, 1965-2006",,ingest,"Rhoades, Jason, 1965-2006",http://id.loc.gov/authorities/names/nr99000198
4022,"Rückriem, Ulrich",,ingest,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487
4023,"Spitzer, Serge, 1951-2012",,ingest,"Spitzer, Serge, 1951-2012",http://id.loc.gov/authorities/names/n84069380
4024,"West, Franz, 1947-2012",,ingest,"West, Franz, 1947-2012",http://id.loc.gov/authorities/names/nr95017294
4025,"Wölfli, Adolf, 1864-1930",,ingest,"Wölfli, Adolf, 1864-1930",http://id.loc.gov/authorities/names/n50013732
4027,"Cotton, Paul",,library of congress name authority file,"Cotton, Paul",http://id.loc.gov/authorities/names/n92024841
4031,"Fahy, Everett",,library of congress name authority file,"Fahy, Everett",http://id.loc.gov/authorities/names/n82070119
4034,"Pope-Hennessy, James",,library of congress name authority file,"Pope-Hennessy, James",http://id.loc.gov/authorities/names/n50023188
4039,"Branner, Robert",,library of congress name authority file,"Branner, Robert",http://id.loc.gov/authorities/names/n50043193
4040,"Brinkmann, Bodo",,library of congress name authority file,"Brinkmann, Bodo",http://id.loc.gov/authorities/names/nr96006139
4041,"Buddensieg, Tilmann",,library of congress name authority file,"Buddensieg, Tilmann",http://id.loc.gov/authorities/names/n81127969
4042,"Garnier, François",,library of congress name authority file,"Garnier, François",http://id.loc.gov/authorities/names/n81138368
4043,"Lansburgh, Mark",,library of congress name authority file,"Lansburgh, Mark",http://id.loc.gov/authorities/names/n78068241
4044,"Marrow, James H.",,library of congress name authority file,"Marrow, James H.",http://id.loc.gov/authorities/names/n80083935
4046,"Porcher, Jean",,library of congress name authority file,"Porcher, Jean",http://id.loc.gov/authorities/names/n83227253
4047,"Stones, Alison",,library of congress name authority file,"Stones, Alison",http://id.loc.gov/authorities/names/n78046148
4058,"Bache, Jules S. (Jules Semon), 1861-1944",,ingest,"Bache, Jules S. (Jules Semon), 1861-1944",http://id.loc.gov/authorities/names/no2008040024
4059,"Benson, Robert, 1850-1929",,ingest,"Benson, Robert, 1850-1929",http://id.loc.gov/authorities/names/n83178986
4061,"Huntington, Henry Edwards, 1850-1927",,ingest,"Huntington, Henry Edwards, 1850-1927",http://id.loc.gov/authorities/names/n79142584
4062,"Kress, Samuel H. (Samuel Henry), 1863-1955",,ingest,"Kress, Samuel H. (Samuel Henry), 1863-1955",http://id.loc.gov/authorities/names/nr94024820
4063,"Mellon, Andrew W. (Andrew William), 1855-1937",,ingest,"Mellon, Andrew W. (Andrew William), 1855-1937",http://id.loc.gov/authorities/names/n84033829
4064,"Morgan, J. P. (John Pierpont), 1867-1943",,ingest,"Morgan, J. P. (John Pierpont), 1867-1943",http://id.loc.gov/authorities/names/n87870881
4068,"Neville, Morgan",,library of congress name authority file,"Neville, Morgan",http://id.loc.gov/authorities/names/no00074529
4069,"Bridaham, Lester Burbank",,library of congress name authority file,"Bridaham, Lester Burbank",http://id.loc.gov/authorities/names/n94120615
4070,"Oliver, John",,local,"Oliver, John",http://id.loc.gov/authorities/names/n82025715
4071,"Tyler, Kenneth E.",,library of congress name authority file,"Tyler, Kenneth E.",http://id.loc.gov/authorities/names/n78014869
4072,"Tuchman, Maurice",,library of congress name authority file,"Tuchman, Maurice",http://id.loc.gov/authorities/names/n50011747
4076,"Rattazzi, Serena",,library of congress name authority file,"Rattazzi, Serena",http://id.loc.gov/authorities/names/n80080579
4083,"Herschend, Jonn",,local,"Herschend, Jonn",http://id.loc.gov/authorities/names/n2015003400
4085,"Stone, George Eathl",,library of congress name authority file,"Stone, George Eathl",http://id.loc.gov/authorities/names/n2014061146
4089,"Kappe, Ray, 1927-",,ingest,"Kappe, Ray, 1927-",http://id.loc.gov/authorities/names/no99044619
4091,"Thöne, Friedrich",,library of congress name authority file,"Thöne, Friedrich",http://id.loc.gov/authorities/names/nr2001019024
4095,"Schwarz, Christoph",,library of congress name authority file,"Schwarz, Christoph",http://id.loc.gov/authorities/names/n80063983
4098,"Spark, Clare",,library of congress name authority file,"Spark, Clare",http://id.loc.gov/authorities/names/n85184439
4099,"Carrasco, David",,library of congress name authority file,"Carrasco, David",http://id.loc.gov/authorities/names/n82090594
4100,"Matos Moctezuma, Eduardo",,library of congress name authority file,"Matos Moctezuma, Eduardo",http://id.loc.gov/authorities/names/n80155988
4102,"Geldzahler, Henry",,library of congress name authority file,"Geldzahler, Henry",http://id.loc.gov/authorities/names/n83314912
4104,"Truffaut, François",,library of congress name authority file,"Truffaut, François",http://id.loc.gov/authorities/names/n80036636
4106,"Boone, Elizabeth Hill",,library of congress name authority file,"Boone, Elizabeth Hill",http://id.loc.gov/authorities/names/n81137331
4107,"Eliade, Christinel",,library of congress name authority file,"Eliade, Christinel",http://id.loc.gov/authorities/names/no2010058351
4109,"Heyden, Doris",,library of congress name authority file,"Heyden, Doris",http://id.loc.gov/authorities/names/n80015372
4110,"Klein, Cecelia F.",,library of congress name authority file,"Klein, Cecelia F.",http://id.loc.gov/authorities/names/n83134037
4111,"Litvak King, Jaime",,library of congress name authority file,"Litvak King, Jaime",http://id.loc.gov/authorities/names/n81068924
4112,"López Luján, Leonardo",,library of congress name authority file,"López Luján, Leonardo",http://id.loc.gov/authorities/names/n90689208
4113,"Long, Charles H.",,library of congress name authority file,"Long, Charles H.",http://id.loc.gov/authorities/names/n79081452
4116,"Petit, Pierre",,library of congress name authority file,"Petit, Pierre",http://id.loc.gov/authorities/names/n79142451
4123,"Ruzo, Daniel",,library of congress name authority file,"Ruzo, Daniel",http://id.loc.gov/authorities/names/n84029061
4128,"Ezawa, Kota",,library of congress name authority file,"Ezawa, Kota",http://id.loc.gov/authorities/names/no2007043775
4133,"Lethem, Jonathan",,library of congress name authority file,"Lethem, Jonathan",http://id.loc.gov/authorities/names/n93046269
4134,"Paglen, Trevor",,library of congress name authority file,"Paglen, Trevor",http://id.loc.gov/authorities/names/no2006112502
4135,"Gander, Ryan",,library of congress name authority file,"Gander, Ryan",http://id.loc.gov/authorities/names/nb2003032764
4136,"Kine, Starlee",,library of congress name authority file,"Kine, Starlee",http://id.loc.gov/authorities/names/no2013098891
4137,"Johanson, Chris",,library of congress name authority file,"Johanson, Chris",http://id.loc.gov/authorities/names/n86116572
4140,"Eggers, Dave",,library of congress name authority file,"Eggers, Dave",http://id.loc.gov/authorities/names/n96104532
4141,"Ebner, Shannon",,library of congress name authority file,"Ebner, Shannon",http://id.loc.gov/authorities/names/no2010057773
4142,"Mills, Mike",,library of congress name authority file,"Mills, Mike",http://id.loc.gov/authorities/names/nb2011020043
4143,"Muller, Dave",,library of congress name authority file,"Muller, Dave",http://id.loc.gov/authorities/names/n88121587
4144,"Shrigley, David",,library of congress name authority file,"Shrigley, David",http://id.loc.gov/authorities/names/no2001052261
4147,"Higgs, Matthew",,library of congress name authority file,"Higgs, Matthew",http://id.loc.gov/authorities/names/nb99141482
4152,"Mahoney, Tom",,library of congress name authority file,"Mahoney, Tom",http://id.loc.gov/authorities/names/n50066347
4164,"Monreal Agustí, Luis, 1942-",,ingest,"Monreal Agustí, Luis, 1942-",http://id.loc.gov/authorities/names/n83062586
4166,"Billops, Camille",,library of congress name authority file,"Billops, Camille",http://id.loc.gov/authorities/names/n79004638
4167,"Nothing, Charlie",,library of congress name authority file,"Nothing, Charlie",http://id.loc.gov/authorities/names/no2006011817
4168,"Williams, Paul R.",,library of congress name authority file,"Williams, Paul R.",http://id.loc.gov/authorities/names/n2010006078
4169,"Oliver, Thelma",,library of congress name authority file,"Oliver, Thelma",http://id.loc.gov/authorities/names/n94045228
4173,"Amis, Don",,library of congress name authority file,"Amis, Don",http://id.loc.gov/authorities/names/no2011091792
4174,"Smith, John",,library of congress name authority file,"Smith, John",http://id.loc.gov/authorities/names/n86851637
4176,"Attaway, William",,,"Attaway, William",http://id.loc.gov/authorities/names/n86035877
4179,"Erenberg, Sam",,library of congress name authority file,"Erenberg, Sam",http://id.loc.gov/authorities/names/nr98009186
4226,"Pesce, Luigi",,,"Pesce, Luigi",http://id.loc.gov/authorities/names/n87893233
4227,"Schaefer, Claude",,library of congress name authority file,"Schaefer, Claude",http://id.loc.gov/authorities/names/nr95011529
4228,"Cotton, Paul, 1939-",,ingest,"Cotton, Paul, 1939-",http://id.loc.gov/authorities/names/nr2005014366
4229,"Lijn, Liliane, 1939-",,ingest,"Lijn, Liliane, 1939-",http://id.loc.gov/authorities/names/n77007397
4230,"Lischetti, Carlo E., 1946-",,ingest,"Lischetti, Carlo E., 1946-",http://id.loc.gov/authorities/names/n99034735
4231,"Medalla, David, 1942-",,ingest,"Medalla, David, 1942-",http://id.loc.gov/authorities/names/no96026207
4233,"Amelunxen, Hubertus von",,library of congress name authority file,"Amelunxen, Hubertus von",http://id.loc.gov/authorities/names/nr89016314
4234,"Stahel, Urs",,library of congress name authority file,"Stahel, Urs",http://id.loc.gov/authorities/names/n91016550
4236,"Schifferli, Christoph",,library of congress name authority file,"Schifferli, Christoph",http://id.loc.gov/authorities/names/no2002053544
4237,"Lyon, Dominique",,library of congress name authority file,"Lyon, Dominique",http://id.loc.gov/authorities/names/n91121031
4238,"Rian, Jeffrey",,library of congress name authority file,"Rian, Jeffrey",http://id.loc.gov/authorities/names/n92029528
4241,"Ringling, John, 1866-1936",,ingest,"Ringling, John, 1866-1936",http://id.loc.gov/authorities/names/n79151219
4242,"Norman, Geraldine",,library of congress name authority file,"Norman, Geraldine",http://id.loc.gov/authorities/names/n77014482
4244,"Jones, George",,library of congress name authority file,"Jones, George",http://id.loc.gov/authorities/names/n95092916
4246,"Webster, Thomas",,library of congress name authority file,"Webster, Thomas",http://id.loc.gov/authorities/names/no2006057497
4255,"Roberts, David",,library of congress name authority file,"Roberts, David",http://id.loc.gov/authorities/names/n79146524
4256,"Shee, Martin Archer",,library of congress name authority file,"Shee, Martin Archer",http://id.loc.gov/authorities/names/n90667370
4259,"Reid, Grant.",,library of congress name authority file,"Reid, Grant.",http://id.loc.gov/authorities/names/n90660639
4260,"Harrison, Charles",,library of congress name authority file,"Harrison, Charles",http://id.loc.gov/authorities/names/no2002073198
4261,"Townsend, Peter",,library of congress name authority file,"Townsend, Peter",http://id.loc.gov/authorities/names/n87898935
4262,"Evans, Trish",,local,"Evans, Trish",http://id.loc.gov/authorities/names/no2002080427
4265,"Baerwald, Marcus",,,"Baerwald, Marcus",http://id.loc.gov/authorities/names/n85089280
4267,"Chapman, Stanley",,library of congress name authority file,"Chapman, Stanley",http://id.loc.gov/authorities/names/n2003049282
4268,"Ionesco, Eugène",,library of congress name authority file,"Ionesco, Eugène",http://id.loc.gov/authorities/names/n79046020
4269,"Cortázar, Julio",,library of congress name authority file,"Cortázar, Julio",http://id.loc.gov/authorities/names/n79038532
4272,"Athayde, João Martins de",,library of congress name authority file,"Athayde, João Martins de",http://id.loc.gov/authorities/names/nr2001006666
4273,"Batista, Abraão",,library of congress name authority file,"Batista, Abraão",http://id.loc.gov/authorities/names/n87130732
4276,"Leite, José Costa",,library of congress name authority file,"Leite, José Costa",http://id.loc.gov/authorities/names/n86052015
4278,"Santa Helena, Raimundo",,library of congress name authority file,"Santa Helena, Raimundo",http://id.loc.gov/authorities/names/n89655720
4279,"Soares, José",,library of congress name authority file,"Soares, José",http://id.loc.gov/authorities/names/n81026980
4285,"London, Jack",,library of congress name authority file,"London, Jack",http://id.loc.gov/authorities/names/nb2008015867
4288,"Madero, Raúl",,library of congress name authority file,"Madero, Raúl",http://id.loc.gov/authorities/names/n91035866
4299,"Swaan, Wim",,ingest,"Swaan, Wim",http://id.loc.gov/authorities/names/n50011347
4301,"Garibaldi, Giuseppe junior",,library of congress name authority file,"Garibaldi, Giuseppe junior",http://id.loc.gov/authorities/names/n85277333
4303,"B. T. B. (Basil Temple Blackwood), 1870-1917",,ingest,"B. T. B. (Basil Temple Blackwood), 1870-1917",http://id.loc.gov/authorities/names/n79089919
4304,"Bramley, Frank, 1857-1915",,ingest,"Bramley, Frank, 1857-1915",http://id.loc.gov/authorities/names/nr93000111
4305,"Brooke, William Henry, 1772-1860",,ingest,"Brooke, William Henry, 1772-1860",http://id.loc.gov/authorities/names/nr89009192
4306,"Burnet, John, 1784-1868",,ingest,"Burnet, John, 1784-1868",http://id.loc.gov/authorities/names/n82220771
4307,"Calderon, P. H. (Philip Hermogenes), 1833-1898",,ingest,"Calderon, P. H. (Philip Hermogenes), 1833-1898",http://id.loc.gov/authorities/names/nr2002019084
4308,"Casson, Hugh, 1910-1999",,ingest,"Casson, Hugh, 1910-1999",http://id.loc.gov/authorities/names/n80138757
4309,"Cope, Arthur Stockdale, 1857-1940",,ingest,"Cope, Arthur Stockdale, 1857-1940",http://id.loc.gov/authorities/names/no2006087290
4310,"Egg, Augustus Leopold, 1816-1863",,ingest,"Egg, Augustus Leopold, 1816-1863",http://id.loc.gov/authorities/names/n87123962
4311,"Gilbert, Alfred, 1854-1934",,ingest,"Gilbert, Alfred, 1854-1934",http://id.loc.gov/authorities/names/n85181264
4312,"Hardy, Dudley, 1867-1922",,ingest,"Hardy, Dudley, 1867-1922",http://id.loc.gov/authorities/names/n87901726
4313,"Hassall, John, 1868-1948",,ingest,"Hassall, John, 1868-1948",http://id.loc.gov/authorities/names/n95001823
4315,"Murray, David, 1849-1933",,ingest,"Murray, David, 1849-1933",http://id.loc.gov/authorities/names/no2005099335
4316,"Partridge, Bernard, b. 1861",,ingest,"Partridge, Bernard, b. 1861",http://id.loc.gov/authorities/names/n87901723
4317,"Pye, John, 1782-1874",,ingest,"Pye, John, 1782-1874",http://id.loc.gov/authorities/names/n87821091
4318,"Westmacott, Richard, Sir",,ingest,"Westmacott, Richard, Sir",http://id.loc.gov/authorities/names/n93067787
4319,"White, Ethelbert, 1891-1972",,ingest,"White, Ethelbert, 1891-1972",http://id.loc.gov/authorities/names/nr2001014048
4320,"Wild, Charles, 1781-1835",,ingest,"Wild, Charles, 1781-1835",http://id.loc.gov/authorities/names/no2012029141
4321,"Sarony, Otto",,library of congress name authority file,"Sarony, Otto",http://id.loc.gov/authorities/names/n97873529
4322,"Thors, Louis",,library of congress name authority file,"Thors, Louis",http://id.loc.gov/authorities/names/no98132573
4324,"Hall, Joseph (photographer)",,library of congress name authority file,"Hall, Joseph (photographer)",http://id.loc.gov/authorities/names/n2006012486
4327,"Chickering, Elmer",,,"Chickering, Elmer",http://id.loc.gov/authorities/names/n97866880
4329,"Desbonnet, Edmond",,library of congress name authority file,"Desbonnet, Edmond",http://id.loc.gov/authorities/names/n96009495
4330,"Boyer, Paul",,library of congress name authority file,"Boyer, Paul",http://id.loc.gov/authorities/names/n87812236
4332,"Pecci Blunt, Anna Laetitia, 1885-1971",,ingest,"Pecci Blunt, Anna Laetitia, 1885-1971",http://id.loc.gov/authorities/names/nr93029414
4333,"Piranesi, Giovanni Battista, 1720-1778",,ingest,"Piranesi, Giovanni Battista, 1720-1778",http://id.loc.gov/authorities/names/n79006767
4334,"Tempesta, Antonio, 1555-1630",,ingest,"Tempesta, Antonio, 1555-1630",http://id.loc.gov/authorities/names/n86119084
4336,"Van, Billy B.",,library of congress name authority file,"Van, Billy B.",http://id.loc.gov/authorities/names/n92071704
4340,"Ferrez, Gilberto",,library of congress name authority file,"Ferrez, Gilberto",http://id.loc.gov/authorities/names/n80060920
4367,"Ferrez, Gilberto",,library of congress name authority file,"Ferrez, Gilberto",http://id.loc.gov/authorities/names/n80060920
4380,"Klumb, R. H. (Revert Henry)",,library of congress name authority file,"Klumb, R. H. (Revert Henry)",http://id.loc.gov/authorities/names/n98910636
4394,"Morgan, J. P. (John Pierpont), 1867-1943",,ingest,"Morgan, J. P. (John Pierpont), 1867-1943",http://id.loc.gov/authorities/names/n87870881
